Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_TIP,Index_MCP,Index_PIP,Index_DIP,Index_TIP,Middle_MCP,Middle_PIP,Middle_DIP,Middle_TIP,Ring_MCP,Ring_PIP,Ring_DIP,Ring_TIP,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_TIP,Letter,Class_Index,ImagePath
"[0.24541011452674866, 0.686292827129364, -0.07343382388353348]","[0.2857893705368042, 0.642341136932373, -0.11712278425693512]","[0.2923237681388855, 0.5894035696983337, -0.15304435789585114]","[0.27129340171813965, 0.5413752794265747, -0.18552693724632263]","[0.28191953897476196, 0.4939816892147064, -0.06988907605409622]","[0.30522990226745605, 0.44431784749031067, -0.10012403875589371]","[0.30107659101486206, 0.4692334234714508, -0.11300333589315414]","[0.28920456767082214, 0.5087907314300537, -0.12210694700479507]","[0.2447132021188736, 0.4618084132671356, -0.05798715725541115]","[0.25487521290779114, 0.35905933380126953, -0.08622068166732788]","[0.25335997343063354, 0.29280513525009155, -0.1130756288766861]","[0.24934354424476624, 0.2378116399049759, -0.13605087995529175]","[0.20410262048244476, 0.4609730541706085, -0.053666532039642334]","[0.19979731738567352, 0.35919228196144104, -0.07753405719995499]","[0.19827134907245636, 0.2924189269542694, -0.10221997648477554]","[0.19788312911987305, 0.23901541531085968, -0.12263321876525879]","[0.16099423170089722, 0.48597604036331177, -0.056372836232185364]","[0.14509227871894836, 0.40707093477249146, -0.07577304542064667]","[0.138222336769104, 0.359035849571228, -0.09068833291530609]","[0.1358063519001007, 0.31730344891548157, -0.10402815043926239]",F,5.0,.\ASL_Data\ASL_Validate\F\F1609.jpg
"[0.2543504536151886, 0.6912230253219604, -0.07385536283254623]","[0.2969186007976532, 0.6429489850997925, -0.11905434727668762]","[0.30606961250305176, 0.588517427444458, -0.1564115732908249]","[0.283857524394989, 0.5383704304695129, -0.18991108238697052]","[0.2921869456768036, 0.4929734468460083, -0.07419629395008087]","[0.318671315908432, 0.4400268495082855, -0.10618206113576889]","[0.3123849034309387, 0.47299936413764954, -0.11856972426176071]","[0.2978488504886627, 0.5162989497184753, -0.12718765437602997]","[0.25454580783843994, 0.4613915681838989, -0.06344185024499893]","[0.26654180884361267, 0.35378116369247437, -0.09411394596099854]","[0.26554742455482483, 0.28946149349212646, -0.1211969256401062]","[0.2618878185749054, 0.23453325033187866, -0.14423926174640656]","[0.21268798410892487, 0.4617728292942047, -0.06014904007315636]","[0.210025355219841, 0.3539983928203583, -0.0860208198428154]","[0.20952172577381134, 0.2875415086746216, -0.1111077070236206]","[0.20898310840129852, 0.23219195008277893, -0.13158679008483887]","[0.1668844223022461, 0.48784348368644714, -0.06372292339801788]","[0.15051473677158356, 0.40529850125312805, -0.08383221924304962]","[0.1435425579547882, 0.35564184188842773, -0.09906960278749466]","[0.14128878712654114, 0.3105904757976532, -0.11286061257123947]",F,5.0,.\ASL_Data\ASL_Validate\F\F1619.jpg
"[0.260311096906662, 0.7033509016036987, -0.07758504152297974]","[0.3015134334564209, 0.6577106714248657, -0.12266506999731064]","[0.30649134516716003, 0.6035773754119873, -0.15855757892131805]","[0.28630682826042175, 0.5555186867713928, -0.19077804684638977]","[0.2996149957180023, 0.5104988813400269, -0.0787588506937027]","[0.3221588432788849, 0.4586579203605652, -0.1092800721526146]","[0.3154618442058563, 0.4889242351055145, -0.12078315764665604]","[0.30278846621513367, 0.5297637581825256, -0.12903791666030884]","[0.26135724782943726, 0.476579874753952, -0.06481579691171646]","[0.27202296257019043, 0.3718034625053406, -0.09406652301549911]","[0.2700066566467285, 0.30822354555130005, -0.12032500654459]","[0.26504212617874146, 0.2532604932785034, -0.143022358417511]","[0.21930906176567078, 0.4757932126522064, -0.058198507875204086]","[0.2167935073375702, 0.36970850825309753, -0.08356864750385284]","[0.21879996359348297, 0.30478519201278687, -0.1088748350739479]","[0.22038224339485168, 0.2515844702720642, -0.12968267500400543]","[0.17301709949970245, 0.5013744831085205, -0.05850036069750786]","[0.15705637633800507, 0.42049431800842285, -0.07966551184654236]","[0.1511572003364563, 0.37262964248657227, -0.0957968533039093]","[0.14908696711063385, 0.3298921287059784, -0.11003367602825165]",F,5.0,.\ASL_Data\ASL_Validate\F\F1629.jpg
"[0.2688618004322052, 0.7207940816879272, -0.07448454201221466]","[0.3139142394065857, 0.6766237020492554, -0.11768915504217148]","[0.3181479871273041, 0.6231339573860168, -0.15212874114513397]","[0.29152432084083557, 0.5781731009483337, -0.18256314098834991]","[0.31123241782188416, 0.5290124416351318, -0.07594642043113708]","[0.3357941508293152, 0.47960054874420166, -0.1040758267045021]","[0.32486993074417114, 0.5194189548492432, -0.11253858357667923]","[0.3075205683708191, 0.5648801326751709, -0.11875864863395691]","[0.272162526845932, 0.49265366792678833, -0.06284071505069733]","[0.2834753096103668, 0.3881901204586029, -0.0899621993303299]","[0.28076744079589844, 0.3279704451560974, -0.11293953657150269]","[0.2756338119506836, 0.2761843204498291, -0.13325776159763336]","[0.22999358177185059, 0.48990684747695923, -0.056762270629405975]","[0.22690917551517487, 0.38360095024108887, -0.08004049956798553]","[0.22707805037498474, 0.31927967071533203, -0.10262361913919449]","[0.22693514823913574, 0.2649635374546051, -0.12142673879861832]","[0.18410781025886536, 0.5136857628822327, -0.057459648698568344]","[0.16915690898895264, 0.43272361159324646, -0.07605065405368805]","[0.1630917340517044, 0.38576921820640564, -0.09006216377019882]","[0.1606534868478775, 0.3433365821838379, -0.10274486988782883]",F,5.0,.\ASL_Data\ASL_Validate\F\F1639.jpg
"[0.2763172388076782, 0.7781856060028076, -0.07986808568239212]","[0.3221662938594818, 0.7415139079093933, -0.12759912014007568]","[0.32792338728904724, 0.6930795907974243, -0.1650608628988266]","[0.30240964889526367, 0.6520461440086365, -0.1986810266971588]","[0.3183700144290924, 0.5961302518844604, -0.09344038367271423]","[0.34474804997444153, 0.549728512763977, -0.1283453106880188]","[0.3368394672870636, 0.593549907207489, -0.14025305211544037]","[0.32240819931030273, 0.638700008392334, -0.14823220670223236]","[0.27824047207832336, 0.5579054951667786, -0.07855051755905151]","[0.2857329845428467, 0.45221078395843506, -0.1130005270242691]","[0.28110072016716003, 0.39663681387901306, -0.1388491690158844]","[0.27422061562538147, 0.34771284461021423, -0.16071073710918427]","[0.23555268347263336, 0.5517127513885498, -0.0702885165810585]","[0.23146465420722961, 0.4452592730522156, -0.10000475496053696]","[0.23050464689731598, 0.38270533084869385, -0.12599657475948334]","[0.22971440851688385, 0.32705360651016235, -0.1465124636888504]","[0.1900157630443573, 0.5707248449325562, -0.0685942992568016]","[0.17364132404327393, 0.49111366271972656, -0.09130459278821945]","[0.1650286316871643, 0.4442713260650635, -0.10806556046009064]","[0.16108903288841248, 0.400493860244751, -0.12276489287614822]",F,5.0,.\ASL_Data\ASL_Validate\F\F1649.jpg
"[0.274743914604187, 0.8083013296127319, -0.08813591301441193]","[0.3202178180217743, 0.772230327129364, -0.14264293015003204]","[0.3312334716320038, 0.7268245220184326, -0.18632973730564117]","[0.3108712136745453, 0.6833871006965637, -0.22582939267158508]","[0.3161291182041168, 0.623881459236145, -0.10125371813774109]","[0.3415936529636383, 0.5762446522712708, -0.1396380215883255]","[0.3294364809989929, 0.6255133152008057, -0.15430639684200287]","[0.3107753396034241, 0.6728691458702087, -0.16406889259815216]","[0.27700075507164, 0.5862038135528564, -0.0836438462138176]","[0.2886841595172882, 0.4829062223434448, -0.12002865225076675]","[0.2845040559768677, 0.42871007323265076, -0.14798183739185333]","[0.2776510715484619, 0.3766759932041168, -0.17159749567508698]","[0.23676207661628723, 0.5795473456382751, -0.07334579527378082]","[0.23400259017944336, 0.4745890498161316, -0.10216397792100906]","[0.23182444274425507, 0.41485559940338135, -0.12771958112716675]","[0.2297828495502472, 0.35784393548965454, -0.1489405781030655]","[0.19489112496376038, 0.5973930954933167, -0.07053352892398834]","[0.17931394279003143, 0.5194752216339111, -0.09026441723108292]","[0.16925102472305298, 0.47421932220458984, -0.10550393164157867]","[0.16408169269561768, 0.42850351333618164, -0.12001369893550873]",F,5.0,.\ASL_Data\ASL_Validate\F\F1659.jpg
"[0.3099591135978699, 0.8051261901855469, -0.09193798154592514]","[0.35752248764038086, 0.7723051905632019, -0.1485147625207901]","[0.3725968301296234, 0.7291519641876221, -0.19330698251724243]","[0.35527029633522034, 0.6875659227371216, -0.23377543687820435]","[0.3527239263057709, 0.6181948184967041, -0.10628707706928253]","[0.3773317337036133, 0.5677558779716492, -0.14409810304641724]","[0.3630487024784088, 0.618686318397522, -0.15849913656711578]","[0.34274598956108093, 0.6704666614532471, -0.16904838383197784]","[0.31170162558555603, 0.5810516476631165, -0.08795430511236191]","[0.32309702038764954, 0.47456181049346924, -0.12432581186294556]","[0.31904923915863037, 0.4146122336387634, -0.15407370030879974]","[0.3130177855491638, 0.358774334192276, -0.18007230758666992]","[0.26923051476478577, 0.5759716629981995, -0.07700851559638977]","[0.26672905683517456, 0.46896594762802124, -0.10620608925819397]","[0.26543745398521423, 0.40487024188041687, -0.13397075235843658]","[0.26497969031333923, 0.3469618558883667, -0.15762589871883392]","[0.22447863221168518, 0.5960003137588501, -0.07385944575071335]","[0.20694714784622192, 0.5140082240104675, -0.09621316939592361]","[0.19682525098323822, 0.4668810963630676, -0.11387403309345245]","[0.19277498126029968, 0.42230290174484253, -0.13040278851985931]",F,5.0,.\ASL_Data\ASL_Validate\F\F1669.jpg
"[0.35681524872779846, 0.8463647961616516, -0.09767230600118637]","[0.407941609621048, 0.8141244649887085, -0.15746624767780304]","[0.42871803045272827, 0.7742775678634644, -0.2041940689086914]","[0.4085654020309448, 0.7354239225387573, -0.24647554755210876]","[0.3996140956878662, 0.6564318537712097, -0.11200267821550369]","[0.42299291491508484, 0.6091959476470947, -0.1507837325334549]","[0.4126099646091461, 0.6590112447738647, -0.16683846712112427]","[0.3966301381587982, 0.7122777700424194, -0.1787375807762146]","[0.35619744658470154, 0.6196674108505249, -0.091328926384449]","[0.36160358786582947, 0.5135989785194397, -0.12782685458660126]","[0.3562406897544861, 0.4526200294494629, -0.15881989896297455]","[0.3513311743736267, 0.3972674012184143, -0.18633608520030975]","[0.3117251396179199, 0.6154635548591614, -0.07854577153921127]","[0.3045620024204254, 0.5085461139678955, -0.10682157427072525]","[0.30020734667778015, 0.44445526599884033, -0.13496559858322144]","[0.2997380495071411, 0.3896753191947937, -0.15964597463607788]","[0.26643139123916626, 0.6359372138977051, -0.0740843117237091]","[0.2453802078962326, 0.5526370406150818, -0.09602879732847214]","[0.23282945156097412, 0.5049265623092651, -0.11411842703819275]","[0.22822175920009613, 0.4611610770225525, -0.13133171200752258]",F,5.0,.\ASL_Data\ASL_Validate\F\F1679.jpg
"[0.3875828683376312, 0.8701047897338867, -0.10367771983146667]","[0.4398951232433319, 0.8355967402458191, -0.16800035536289215]","[0.4630133807659149, 0.7973529696464539, -0.21839077770709991]","[0.44588103890419006, 0.7603353261947632, -0.2641794979572296]","[0.4281957149505615, 0.6758468747138977, -0.1220317855477333]","[0.4512319266796112, 0.6245048642158508, -0.1641731858253479]","[0.43913543224334717, 0.6779586672782898, -0.1821022927761078]","[0.4205258786678314, 0.7335696220397949, -0.19528652727603912]","[0.3835429847240448, 0.6402443647384644, -0.09957730770111084]","[0.3915329575538635, 0.5330635905265808, -0.13947999477386475]","[0.3887150287628174, 0.4720279276371002, -0.1730034351348877]","[0.3844588100910187, 0.4153514504432678, -0.20252512395381927]","[0.338682621717453, 0.6376308798789978, -0.08514348417520523]","[0.33202293515205383, 0.5278658866882324, -0.11597224324941635]","[0.32907596230506897, 0.4626155495643616, -0.14662307500839233]","[0.3281806707382202, 0.4059368371963501, -0.17326144874095917]","[0.29371413588523865, 0.6597763895988464, -0.07935411483049393]","[0.2721993327140808, 0.5761736631393433, -0.1024082824587822]","[0.2588805854320526, 0.5274851322174072, -0.12201134860515594]","[0.25273367762565613, 0.48151955008506775, -0.14084254205226898]",F,5.0,.\ASL_Data\ASL_Validate\F\F1689.jpg
"[0.3995511829853058, 0.8609858155250549, -0.10720442980527878]","[0.4549952745437622, 0.8197088241577148, -0.17347003519535065]","[0.4753601551055908, 0.7764992117881775, -0.2251560240983963]","[0.45146018266677856, 0.7325730919837952, -0.27233392000198364]","[0.4402785301208496, 0.6639117002487183, -0.12831957638263702]","[0.4651646018028259, 0.6049898266792297, -0.1743033230304718]","[0.4537046253681183, 0.6530517339706421, -0.19463683664798737]","[0.43692734837532043, 0.7053014636039734, -0.20922249555587769]","[0.39228421449661255, 0.6292822360992432, -0.10519678145647049]","[0.3975725471973419, 0.5176036953926086, -0.14885757863521576]","[0.3921559154987335, 0.4552648067474365, -0.18374638259410858]","[0.3885365128517151, 0.39633795619010925, -0.21378397941589355]","[0.34606707096099854, 0.6270152926445007, -0.09049824625253677]","[0.3414629101753235, 0.5164088010787964, -0.12453939020633698]","[0.3383629620075226, 0.44946685433387756, -0.15577727556228638]","[0.3385354280471802, 0.39170384407043457, -0.18247614800930023]","[0.300796240568161, 0.648186445236206, -0.08489954471588135]","[0.27919185161590576, 0.562938928604126, -0.10960621386766434]","[0.2653281092643738, 0.5122972130775452, -0.12986503541469574]","[0.2594113051891327, 0.4656803607940674, -0.14906631410121918]",F,5.0,.\ASL_Data\ASL_Validate\F\F1699.jpg
"[0.4319571554660797, 0.8686820864677429, -0.0956714004278183]","[0.48890501260757446, 0.8288455009460449, -0.15290001034736633]","[0.5157897472381592, 0.7872483730316162, -0.19695928692817688]","[0.49900442361831665, 0.7489245533943176, -0.2362181395292282]","[0.47597649693489075, 0.673862874507904, -0.11096922308206558]","[0.5024424195289612, 0.6219525337219238, -0.15007036924362183]","[0.4929468333721161, 0.6719592213630676, -0.1658238023519516]","[0.47866350412368774, 0.7218981981277466, -0.17781729996204376]","[0.4312160313129425, 0.6385772228240967, -0.09170070290565491]","[0.43880751729011536, 0.5288541316986084, -0.13066153228282928]","[0.43721333146095276, 0.46635299921035767, -0.16301727294921875]","[0.43628495931625366, 0.4067993760108948, -0.191432923078537]","[0.3843610882759094, 0.6352999806404114, -0.08022837340831757]","[0.37846839427948, 0.5243561267852783, -0.11263327300548553]","[0.37511688470840454, 0.45751404762268066, -0.14387723803520203]","[0.37579426169395447, 0.39812737703323364, -0.1698429137468338]","[0.337014377117157, 0.6558002829551697, -0.07658421993255615]","[0.3143269717693329, 0.5698394179344177, -0.10141360014677048]","[0.3001832962036133, 0.5201653838157654, -0.12189234793186188]","[0.29407620429992676, 0.4733284115791321, -0.14065149426460266]",F,5.0,.\ASL_Data\ASL_Validate\F\F1709.jpg
"[0.4805252254009247, 0.8675063252449036, -0.09055180102586746]","[0.5402804613113403, 0.8284055590629578, -0.1458694487810135]","[0.57249516248703, 0.7853351831436157, -0.1886928230524063]","[0.559197187423706, 0.7439505457878113, -0.2267911285161972]","[0.5278164148330688, 0.6704092025756836, -0.10971136391162872]","[0.5600099563598633, 0.6198514699935913, -0.15015321969985962]","[0.5526967644691467, 0.6689246296882629, -0.16619372367858887]","[0.5376070141792297, 0.7198827862739563, -0.17824220657348633]","[0.4840189516544342, 0.6341438293457031, -0.09335928410291672]","[0.49585750699043274, 0.523867130279541, -0.13538730144500732]","[0.4969540536403656, 0.45858049392700195, -0.16854502260684967]","[0.49737927317619324, 0.39828503131866455, -0.19698767364025116]","[0.43672823905944824, 0.6304856538772583, -0.08419451862573624]","[0.4334728717803955, 0.5183664560317993, -0.11956385523080826]","[0.43090328574180603, 0.4494214653968811, -0.15055957436561584]","[0.43185845017433167, 0.3890537619590759, -0.17563411593437195]","[0.3885051906108856, 0.6507633924484253, -0.082277312874794]","[0.3690565228462219, 0.5620626211166382, -0.10908819735050201]","[0.35602474212646484, 0.5110965967178345, -0.12925021350383759]","[0.3503102958202362, 0.4641347825527191, -0.14738653600215912]",F,5.0,.\ASL_Data\ASL_Validate\F\F1719.jpg
"[0.5193647742271423, 0.8584640026092529, -0.08348351716995239]","[0.5771185159683228, 0.8196485042572021, -0.13788597285747528]","[0.6086870431900024, 0.7779548168182373, -0.18110616505146027]","[0.5993160009384155, 0.7356768846511841, -0.21884559094905853]","[0.5644822716712952, 0.6668245792388916, -0.10410574823617935]","[0.6006190776824951, 0.6166214346885681, -0.1444760262966156]","[0.5981074571609497, 0.6589227318763733, -0.1600436419248581]","[0.584212601184845, 0.7055632472038269, -0.17242082953453064]","[0.5250456929206848, 0.6296326518058777, -0.09161223471164703]","[0.5487453937530518, 0.5287768244743347, -0.13416451215744019]","[0.5641326904296875, 0.46213221549987793, -0.16613855957984924]","[0.577302873134613, 0.3946574628353119, -0.19394250214099884]","[0.4783439338207245, 0.6253560781478882, -0.08583977073431015]","[0.47109392285346985, 0.5190891027450562, -0.12241234630346298]","[0.46766793727874756, 0.44180139899253845, -0.1518753618001938]","[0.46953946352005005, 0.37085768580436707, -0.17586667835712433]","[0.4283774495124817, 0.6479436159133911, -0.08672945946455002]","[0.3990710377693176, 0.5674507021903992, -0.11331404745578766]","[0.38198423385620117, 0.5150552988052368, -0.13229572772979736]","[0.37471795082092285, 0.4637719392776489, -0.14956603944301605]",F,5.0,.\ASL_Data\ASL_Validate\F\F1729.jpg
